gene_name,CT_F_logFC,CT_F_FDR,CT_M_logFC,CT_M_FDR,CT_SB_inter_logFC,CT_SB_inter_FDR,SB_6_logFC,SB_6_FDR,SB_6_sexbias,SB_19_logFC,SB_19_FDR,SB_19_sexbias,Dvir_FBN,Dvir_FBsym,vir_log2FoldChange,vir_padj,vir_sexbias,Dmel_FBN,Dmel_FBsym,david_B1,david_B2,david_B3,david_B4,david_B5,david_B6,david_B7,david_B8,david_B9,david_B10,david_B11,david_B12,david_F1,david_F2,david_M1,david_M2,david_M3,david_M4,david_M5,david_M6,david_I1
maker-scaffold188-size140497-augustus-gene-1.31,0.121896874,0.776178854,0.069901592,0.858718628,0.051995282,0.96422616,-10.41488728,1.85E-10,male_biased,-10.46688257,1.75E-10,male_biased,FBgn0207460,Dvir\GJ20320,5.702836461,2.62E-31,male_biased,FBgn0053017,CG33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold188-size140497-augustus-gene-1.32,-0.057813588,0.765061518,-0.242119438,0.229986312,0.18430585,0.755212131,1.412296906,1.15E-06,female_biased,1.227991056,3.31E-06,female_biased,FBgn0207458,Dvir\GJ20318,-2.008891818,0.000480764,female_biased,FBgn0015925,csul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold188-size140497-snap-gene-0.33,-0.43430488,0.07383386,-0.390181971,0.102806088,-0.044122909,0.9499388,-0.278361843,0.104423701,Unbiased,-0.234238934,0.167517978,Unbiased,FBgn0207471,Dvir\GJ20331,0.775883879,0.400495402,Unbiased,FBgn0033934,CG17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold188-size140497-snap-gene-1.35,-0.064744629,0.700814097,0.128106972,0.481156256,-0.192851601,0.688650311,0.77052482,5.88E-05,female_biased,0.963376421,8.51E-06,female_biased,FBgn0209134,Dvir\GJ22020,-0.628211806,0.33294712,Unbiased,FBgn0001308,Khc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold188-size140497-snap-gene-1.37,-1.0381327,0.029295304,-0.932829921,0.065739358,-0.10530278,0.941395287,4.045459143,3.15E-07,female_biased,4.150761923,1.75E-07,female_biased,FBgn0207466,Dvir\GJ20326,-0.501522328,0.844257659,Unbiased,FBgn0034523;FBgn0051658,Nnf1a;Nnf1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1880-size25988-augustus-gene-0.3,-0.135576665,0.85834408,0.252240827,0.759265575,-0.387817492,0.859820619,-1.409263562,0.016530345,male_biased,-1.02144607,0.064528571,Unbiased,FBgn0201046,Dvir\GJ13827,3.14E-05,0.999995072,Unbiased,FBgn0261788,Ank2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1881-size49675-augustus-gene-0.10,-0.172767775,0.595414706,0.184336747,0.611518668,-0.357104522,0.708206717,-1.135059244,0.000525391,male_biased,-0.777954721,0.006303153,male_biased,FBgn0206429,Dvir\GJ19285,0.092924362,0.950459495,Unbiased,FBgn0030847,CG12991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1881-size49675-augustus-gene-0.9,-0.029483659,0.90944493,0.149225758,0.567755565,-0.178709417,0.804114438,-0.162982824,0.349550896,Unbiased,0.015726593,0.929411623,Unbiased,FBgn0206430,Dvir\GJ19286,-0.461154748,0.632321811,Unbiased,FBgn0028343,Ankle2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1882-size30705-augustus-gene-0.10,-0.324134767,0.099113344,-0.383530321,0.06119848,0.059395554,0.924781171,0.881071058,4.94E-05,female_biased,0.821675504,7.91E-05,female_biased,FBgn0202086,Dvir\GJ14882,-1.48349353,0.009170147,female_biased,FBgn0026713,l(1)G0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold189-size95467-augustus-gene-0.24,-0.39369556,0.065223022,0.195901877,0.338613901,-0.589597436,0.198278153,0.790503129,0.000153659,female_biased,1.380100566,1.37E-06,female_biased,FBgn0013093,Dvir\RpII140,-1.749099351,0.01250039,female_biased,FBgn0262955,RpII140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold189-size95467-augustus-gene-0.26,-1.589824963,0.067784638,-0.971267591,0.228896253,-0.618557372,0.793290493,-1.927910886,0.005870021,male_biased,-1.309353514,0.035478094,male_biased,FBgn0209726,Dvir\GJ22622,0.531313363,0.678926493,Unbiased,FBgn0038202,CG12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold189-size95467-snap-gene-0.30,-0.617968154,0.032045081,-0.652452265,0.023342547,0.034484112,0.965193464,0.557129708,0.008855408,female_biased,0.522645597,0.012598508,female_biased,FBgn0211706,Dvir\GJ24628,-0.713164323,0.43139686,Unbiased,FBgn0038206,twf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold189-size95467-snap-gene-0.34,-0.002916818,0.9867868,-0.00215586,0.993019579,-0.000760958,0.998470626,0.685220088,0.000133087,female_biased,0.685981046,0.000123312,female_biased,FBgn0209724,Dvir\GJ22620,-0.335655666,0.812962759,Unbiased,FBgn0020510,Abi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold189-size95467-snap-gene-0.35,-0.11032755,0.739685238,-0.212058878,0.361524638,0.101731328,0.910525187,-12.75717139,2.08E-12,male_biased,-12.85890272,2.00E-12,male_biased,FBgn0209718,Dvir\GJ22613,6.003291551,6.70E-31,male_biased,FBgn0038208,CG14355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1891-size13165-augustus-gene-0.3,-0.873089635,0.091050877,-0.606997622,0.228070845,-0.266092013,0.860537063,-2.046591551,0.000154203,male_biased,-1.780499537,0.000382819,male_biased,FBgn0204922,Dvir\GJ17753,0.480269282,0.670857689,Unbiased,FBgn0037818,CG6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1892-size40457-augustus-gene-0.2,0.553796877,0.48838348,0.16305496,0.869748265,0.390741917,0.877853853,-1.409305714,0.030146881,male_biased,-1.800047631,0.01053347,male_biased,FBgn0016478,Dvir\abd-A,0.11423166,0.949347988,Unbiased,FBgn0000014,abd-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1894-size20891-augustus-gene-0.9,0.413988353,0.06121199,0.09103861,0.689580383,0.322949742,0.534710926,0.20232451,0.17510168,Unbiased,-0.120625233,0.414030364,Unbiased,FBgn0211332,Dvir\GJ24251,-0.743904849,0.263553695,Unbiased,FBgn0263929,jvl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1894-size20891-snap-gene-0.10,-1.039598707,0.091050877,-0.430343372,0.46969086,-0.609255335,0.711686208,-3.326702257,1.38E-05,male_biased,-2.717446922,5.33E-05,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1895-size12827-snap-gene-0.7,0.114305154,0.789269375,-0.313901638,0.487825979,0.428206792,0.733040027,0.287294106,0.351062119,Unbiased,-0.140912686,0.649689037,Unbiased,FBgn0207808,Dvir\GJ20670,0.473061828,0.628909853,Unbiased,FBgn0034095,CG15701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1897-size11538-augustus-gene-0.2,-0.432005346,0.406559506,-0.525575587,0.345811225,0.093570241,0.95555228,-1.385328635,0.003955013,male_biased,-1.478898875,0.002648841,male_biased,FBgn0205982,Dvir\GJ18836,0.718128117,0.333430531,Unbiased,FBgn0027556,CG4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1899-size24993-augustus-gene-0.8,-0.162924374,0.456669503,0.173379616,0.475174542,-0.33630399,0.574385371,0.539033946,0.005850206,female_biased,0.875337936,0.000204749,female_biased,FBgn0200560,Dvir\GJ13335,-0.901620138,0.19684908,Unbiased,FBgn0036684,CG3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1899-size24993-snap-gene-0.9,0.255212773,0.263846913,-0.357372023,0.146289334,0.612584796,0.267424629,0.919188402,0.000202233,female_biased,0.306603606,0.08895726,Unbiased,FBgn0199294,Dvir\GJ12042,-0.933898693,0.123203491,Unbiased,FBgn0261547,Exn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold19-size116871-augustus-gene-0.20,-0.521821374,0.079072394,-0.490844936,0.09752003,-0.030976438,0.970745678,-0.421486652,0.052804376,Unbiased,-0.390510214,0.070883171,Unbiased,FBgn0198562,Dvir\GJ11301,-0.507418174,0.628654514,Unbiased,FBgn0260861,Trs23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold19-size116871-augustus-gene-0.21,-0.236407375,0.241740559,-0.067860951,0.782876819,-0.168546424,0.787386612,-0.000604892,0.997019395,Unbiased,0.167941532,0.272831729,Unbiased,FBgn0198582,Dvir\GJ11322,-0.235484402,0.814675408,Unbiased,FBgn0032961,CG1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold190-size123021-augustus-gene-0.10,0.634750502,0.191768023,-0.01736853,0.979134902,0.652119032,0.620350626,-0.937708643,0.018815954,male_biased,-1.589827675,0.000895087,male_biased,FBgn0207304,Dvir\GJ20164,-0.185775248,0.869431886,Unbiased,FBgn0033494,KCNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold190-size123021-augustus-gene-0.9,0.768081928,0.240018468,0.486835319,0.496983877,0.281246609,0.895749567,-0.644894568,0.189718768,Unbiased,-0.926141177,0.075048936,Unbiased,FBgn0198549,Dvir\GJ11288,0.803054893,0.741945861,Unbiased,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold190-size123021-snap-gene-1.22,0.54811006,0.051339182,0.069706708,0.821362271,0.478403352,0.450806671,0.828488051,0.000741442,female_biased,0.350084699,0.073344724,Unbiased,FBgn0209309,Dvir\GJ22196,-0.267932242,0.818992983,Unbiased,FBgn0033491,CG18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold190-size123021-snap-gene-1.24,0.31459364,0.313682871,0.350753829,0.293592042,-0.03616019,0.970378484,-0.367814298,0.127455478,Unbiased,-0.331654109,0.16926239,Unbiased,FBgn0209305,Dvir\GJ22192,-0.048307228,0.975073506,Unbiased,FBgn0050011,gem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1901-size11499-augustus-gene-0.6,-0.507419297,0.101347043,-0.301289202,0.333226279,-0.206130095,0.817308914,0.025272427,0.910066311,Unbiased,0.231402522,0.291557781,Unbiased,FBgn0208043,Dvir\GJ20907,-0.676689923,0.434407987,Unbiased,FBgn0034086,CG8441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1901-size11499-snap-gene-0.9,0.745075524,0.005139327,0.000340524,0.999301725,0.744735,0.088084951,-1.197431576,4.21E-06,male_biased,-1.942166576,7.23E-08,male_biased,FBgn0208550,Dvir\GJ21424,0.480884712,0.54729432,Unbiased,FBgn0034087,clu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1902-size11498-augustus-gene-0.4,-0.111879925,0.511951262,0.180999663,0.323724418,-0.292879588,0.519380556,0.175098658,0.178621939,Unbiased,0.467978246,0.002969667,female_biased,FBgn0204129,Dvir\GJ16951,-0.294516819,0.762030737,Unbiased,FBgn0031318;FBgn0031319,CG4887;CG4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1904-size13426-augustus-gene-0.10,-0.115093336,0.782847422,0.087636917,0.868820319,-0.202730254,0.877738397,1.718288111,0.000156126,female_biased,1.921018365,6.22E-05,female_biased,FBgn0209360,Dvir\GJ22247,-0.584536223,0.561748568,Unbiased,FBgn0028743,Dhit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1904-size13426-snap-gene-0.12,0.138737265,0.435060213,0.404821727,0.046344569,-0.266084463,0.584971234,1.837631488,9.43E-08,female_biased,2.103715951,2.85E-08,female_biased,FBgn0209359,Dvir\GJ22246,-2.183884362,3.85E-05,female_biased,FBgn0028744,CG5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1905-size16061-augustus-gene-0.4,-0.650018667,0.169028012,-0.510057021,0.296559462,-0.139961646,0.928808042,-0.564120143,0.11253408,Unbiased,-0.424158497,0.224629069,Unbiased,FBgn0205230,Dvir\GJ18065,-0.266759031,0.774939225,Unbiased,FBgn0028526;FBgn0051769,CG15293;CG31769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1906-size19363-augustus-gene-0.5,-0.238002226,0.18044538,-0.259650887,0.162660864,0.021648661,0.968311148,-1.203866552,2.24E-06,male_biased,-1.225515213,1.69E-06,male_biased,FBgn0203394,Dvir\GJ16209,-0.203767561,0.862473085,Unbiased,FBgn0031213,galectin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1906-size19363-snap-gene-0.6,0.239717811,0.203920944,0.767686784,0.003162534,-0.527968973,0.237028224,1.335856794,1.75E-06,female_biased,1.863825767,1.04E-07,female_biased,FBgn0203393,Dvir\GJ16208,-0.760126852,0.293307707,Unbiased,FBgn0067779,dbr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold191-size139346-augustus-gene-0.17,-0.42484254,0.752745467,-0.089841222,0.956375787,-0.335001318,0.937686744,-1.81199365,0.079556592,Unbiased,-1.476992332,0.142066036,Unbiased,FBgn0208129,Dvir\GJ20994,0.196370011,0.92029987,Unbiased,FBgn0024232,gprs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold191-size139346-augustus-gene-0.21,0.591674914,0.097215024,0.456745853,0.198783708,0.134929062,0.90382126,-0.829318169,0.005319596,male_biased,-0.964247231,0.002115266,male_biased,FBgn0208485,Dvir\GJ21355,-0.193763813,0.852542803,Unbiased,FBgn0024315,Picot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold191-size139346-augustus-gene-1.6,1.925686075,0.021037958,1.756230158,0.022008603,0.169455916,0.93682102,-1.596550594,0.005563108,male_biased,-1.76600651,0.003765059,male_biased,FBgn0208482,Dvir\GJ21352,0.222089908,0.891810007,Unbiased,FBgn0034151,CG15617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold191-size139346-snap-gene-0.26,-0.718450046,0.02861814,-0.58045335,0.055587225,-0.137996696,0.874708038,-1.16103243,0.000130699,male_biased,-1.023035734,0.000322423,male_biased,FBgn0042732,Dvir\Amyrel,-0.886551101,0.435970259,Unbiased,FBgn0020506,Amyrel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold191-size139346-snap-gene-0.29,1.075036446,0.034865568,0.009768027,0.987572976,1.065268419,0.296767287,-2.365463998,1.91E-05,male_biased,-3.430732417,1.11E-06,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold191-size139346-snap-gene-0.30,1.520897921,0.014946273,0.084751149,0.883348985,1.436146772,0.204242202,-2.423123261,3.46E-05,male_biased,-3.859270033,1.08E-06,male_biased,FBgn0208484,Dvir\GJ21354,0.669722826,0.327883539,Unbiased,FBgn0050463,CG30463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1910-size13421-snap-gene-0.4,0.557454023,0.45228403,0.739192175,0.35135284,-0.181738152,0.93974068,-1.08093281,0.064634514,Unbiased,-0.899194658,0.121576705,Unbiased,FBgn0202379,Dvir\GJ15183,0.29518387,0.825843362,Unbiased,FBgn0030941,wgn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1911-size21169-augustus-gene-0.4,0.723440289,0.043156281,-0.461799596,0.15952936,1.185239885,0.099693551,-0.796976524,0.004162562,male_biased,-1.982216409,4.47E-06,male_biased,FBgn0207242,Dvir\GJ20101,0.395275665,0.65054997,Unbiased,FBgn0035091,CG3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1911-size21169-augustus-gene-0.5,-0.119984928,0.562241052,-0.092327301,0.697391538,-0.027657627,0.966307264,-0.844393272,0.000156916,male_biased,-0.816735645,0.000190766,male_biased,FBgn0209371,Dvir\GJ22258,-0.380897468,0.640560763,Unbiased,FBgn0265434,zip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1912-size14509-augustus-gene-0.7,0.394127816,0.368125563,0.536709634,0.252092221,-0.142581818,0.924158078,-0.72212259,0.041174545,male_biased,-0.579540772,0.094984886,Unbiased,FBgn0199827,Dvir\GJ12588,-0.04590038,0.97791039,Unbiased,FBgn0011591,fng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1914-size70411-augustus-gene-0.28,-0.003756801,0.993130173,0.003152033,0.995704442,-0.006908834,0.995196995,-2.150914377,2.45E-05,male_biased,-2.144005543,2.32E-05,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1914-size70411-augustus-gene-0.29,-0.01465165,0.962933906,-0.138629426,0.667514341,0.123977776,0.890483652,1.533895509,1.58E-05,female_biased,1.409917732,2.86E-05,female_biased,FBgn0205995,Dvir\GJ18849,-1.53176586,0.003891001,female_biased,FBgn0027528,goe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1914-size70411-snap-gene-0.37,0.589340105,0.135729663,0.052817378,0.916166927,0.536522726,0.615958398,2.236886139,1.22E-05,female_biased,1.700363413,9.95E-05,female_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1919-size44852-augustus-gene-0.11,0.1168999,0.730093856,-0.190574061,0.608546721,0.307473961,0.766264151,-0.877052931,0.003526215,male_biased,-1.184526892,0.000452826,male_biased,FBgn0201525,Dvir\GJ14310,4.055070434,0.103837868,Unbiased,FBgn0004110,tin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold192-size109582-augustus-gene-0.23,-0.641451949,0.313820873,-0.280438172,0.689645589,-0.361013777,0.853204445,-2.626277585,0.000188246,male_biased,-2.265263808,0.00047738,male_biased,FBgn0211191,Dvir\GJ24107,0.115316436,0.953678325,Unbiased,FBgn0039089,beat-IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold192-size109582-augustus-gene-0.29,0.958718983,0.062819,0.461289015,0.339396551,0.497429969,0.710761915,-1.0063219,0.010199255,male_biased,-1.503751869,0.000912314,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold192-size109582-snap-gene-0.32,-1.050707004,0.064790946,-0.943103027,0.084459247,-0.107603977,0.945476079,-1.397062978,0.002910338,male_biased,-1.289459001,0.004600531,male_biased,FBgn0210225,Dvir\GJ23123,0.115009417,0.942475216,Unbiased,FBgn0039081,Irk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold192-size109582-snap-gene-0.33,0.904032285,0.223331045,0.042384308,0.96366634,0.861647977,0.679981449,-2.549844652,0.000736565,male_biased,-3.411492629,0.000107269,male_biased,FBgn0210223,Dvir\GJ23121,1.079834165,0.232481315,Unbiased,FBgn0039084,CG10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1921-size31613-snap-gene-0.10,-0.028165431,0.969419356,0.139939768,0.868950162,-0.168105199,0.939086962,-2.283905355,0.00093959,male_biased,-2.115800156,0.001526884,male_biased,FBgn0206121,Dvir\GJ18975,0.387287677,0.748273836,Unbiased,FBgn0263220,Hk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1922-size12165-augustus-gene-0.6,0.256032406,0.59596398,1.279205392,0.023812391,-1.023172987,0.405810433,-0.767562423,0.044538702,male_biased,0.255610563,0.479150637,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1922-size12165-augustus-gene-0.8,1.033142003,0.065559694,0.451744793,0.398237266,0.58139721,0.687567613,-0.56506354,0.136430871,Unbiased,-1.14646075,0.008953228,male_biased,FBgn0208705,Dvir\GJ21586,-0.798527833,0.707601007,Unbiased,FBgn0034996,CG13575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1925-size31582-augustus-gene-0.9,0.148034366,0.339646657,0.102463183,0.561306523,0.045571183,0.931024413,-0.887828697,1.14E-05,male_biased,-0.93339988,6.89E-06,male_biased,FBgn0198530,Dvir\GJ11269,0.787418593,0.271640051,Unbiased,FBgn0036180,Duba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold193-size87408-snap-gene-0.13,-0.834255309,0.012055311,-0.261463471,0.32130422,-0.572791838,0.360607503,-3.562142891,1.09E-08,male_biased,-2.989351053,2.99E-08,male_biased,FBgn0210095,Dvir\GJ22993,-0.467971291,0.781640926,Unbiased,FBgn0051015,PH4alphaPV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
maker-scaffold1930-size26272-snap-gene-0.8,0.177339266,0.242489493,0.609485189,0.003354224,-0.432145923,0.236281332,0.192898892,0.101489806,Unbiased,0.625044815,0.000151879,female_biased,FBgn0205521,Dvir\GJ18362,-0.714533708,0.358207029,Unbiased,FBgn0031836,CG11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1936-size38040-augustus-gene-0.5,-0.120837261,0.655510878,0.363802263,0.202413392,-0.484639524,0.489126249,-0.925903235,0.000594023,male_biased,-0.441263711,0.041389954,male_biased,FBgn0210686,Dvir\GJ23589,-0.378398966,0.71699544,Unbiased,FBgn0016119,ATPsynCF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold194-size125457-augustus-gene-1.4,0.532475735,0.251790989,0.208010649,0.698409635,0.324465086,0.820496396,-1.227528966,0.003917654,male_biased,-1.551994053,0.000883953,male_biased,FBgn0202141,Dvir\GJ14938,-0.219198278,0.852070881,Unbiased,FBgn0002930,nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold194-size125457-snap-gene-0.24,-0.68777065,0.08599634,-0.685550977,0.091424268,-0.002219674,0.997585689,-0.031562231,0.912478184,Unbiased,-0.029342557,0.918323249,Unbiased,FBgn0210233,Dvir\GJ23131,-0.132543695,0.939087945,Unbiased,FBgn0051118,RabX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold194-size125457-snap-gene-0.25,1.530822692,0.004105751,1.397201604,0.003767898,0.133621088,0.91211756,-0.838907307,0.006812384,male_biased,-0.972528395,0.003130742,male_biased,FBgn0210231,Dvir\GJ23129,0.874001818,0.266689477,Unbiased,FBgn0039075,CG4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1941-size15811-augustus-gene-0.6,0.298420664,0.578469083,0.32914077,0.607646876,-0.030720106,0.984467974,8.988227999,2.61E-08,female_biased,9.018948106,2.28E-08,female_biased,FBgn0206189,Dvir\GJ19044,-5.11876505,2.50E-11,female_biased,FBgn0004649,yl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1942-size19454-augustus-gene-0.7,-0.257292032,0.360390107,0.124503778,0.712780935,-0.38179581,0.631566406,2.32977809,7.05E-07,female_biased,2.7115739,1.89E-07,female_biased,FBgn0199321,Dvir\GJ12069,-1.770007904,0.002425193,female_biased,FBgn0052409,CG32409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1942-size19454-augustus-gene-0.8,-0.134122116,0.683905277,-0.395607993,0.284735313,0.261485877,0.800719653,3.716502604,8.27E-08,female_biased,3.455016727,1.08E-07,female_biased,FBgn0200532,Dvir\GJ13306,-2.278982076,0.000108531,female_biased,FBgn0035644,DNApol-epsilon58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold19444-size627-augustus-gene-0.2,0.393678614,0.524832566,-0.028188183,0.972238763,0.421866796,0.824887826,-0.909649541,0.060295314,Unbiased,-1.331516337,0.012492181,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1947-size11651-augustus-gene-0.2,-0.052243524,0.965149489,-0.063524947,0.961927271,0.011281424,0.997136147,-1.641256123,0.053352779,Unbiased,-1.652537546,0.054211954,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold1948-size12176-augustus-gene-0.5,-0.147690324,0.582238806,0.304047902,0.287897399,-0.451738226,0.524694267,1.112461093,0.000153255,female_biased,1.564199319,9.16E-06,female_biased,FBgn0198090,Dvir\GJ10819,-1.021379002,0.116998473,Unbiased,FBgn0261065,Cpsf73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold195-size50053-augustus-gene-0.23,-0.373709009,0.069379557,-0.273563436,0.167064069,-0.100145573,0.865874387,-1.509948357,5.84E-07,male_biased,-1.409802784,8.84E-07,male_biased,FBgn0210952,Dvir\GJ23857,0.246222935,0.856301953,Unbiased,FBgn0038868,CG5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold195-size50053-snap-gene-0.27,-0.039653282,0.768731165,-0.075319465,0.609503817,0.035666183,0.933974466,-0.020495562,0.835776972,Unbiased,-0.056161745,0.567477564,Unbiased,FBgn0210462,Dvir\GJ23361,-0.166067589,0.891314354,Unbiased,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
